"age","ast","astp","blk","blkp","college","draft","draftrank","draftround","drb","drbp","drtg","dws","efgp","fgattempt","fgmade","fgp","ftattempt","ftmade","ftp","gamesplayed","gamesstarted","height","league","minutes","name","nbadebut","orb","orbp","org_team","ortg","ows","p3attempt","p3made","p3p","per","pf","position","position_org","pts","salary","season","source","stl","stlp","tm","tov","tovp","trb","trbp","tsp","usgp","weight","ws","ws48","key"
22,19,9.10000038146973,5,1.10000002384186,"-",2004,23,"1",40,14.5,113,0.100000001490116,0.393999993801117,85,29,0.340999990701675,12,8,0.666999995708466,23,15,"6-8","NBA",336,"Monia Sergei",2005,11,3.90000009536743,"POR",89,-0.200000002980232,33,9,0.273000001907349,6.19999980926514,41,"forward","Forward",75,1016400,2005,"http://www.basketball-reference.com/players/m/moniase01.html",6,1,"POR",12,11.6999998092651,51,9.10000038146973,0.41499999165535,14.3999996185303,220,-0.200000002980232,-0.0260000005364418,"forward_2005"
22,0,0,0,0,"-",2004,23,"1",1,16.5,93,0,0,2,0,0,2,2,1,3,0,"6-8","NBA",7,"Monia Sergei",2005,0,0,"SAC",85,0,1,0,0,12.1000003814697,0,"forward","Forward",2,1016400,2005,"http://www.basketball-reference.com/players/m/moniase01.html",1,7.5,"SAC",0,0,1,8.39999961853027,0.347000002861023,18.8999996185303,220,0,0.061999998986721,"forward_2005"
20,105,7.5,45,1.60000002384186,"georgetown",2010,7,"1",353,20.3999996185303,109,1.89999997615814,0.550999999046326,550,303,0.550999999046326,233,145,0.621999979019165,80,48,"6-11","NBA",2222,"Monroe Greg",2010,248,13,"DET",120,4.69999980926514,1,0,0,18,196,"forward","Forward-Center",751,2798040,2010,"http://www.basketball-reference.com/players/m/monrogr01.html",93,2.29999995231628,"DET",81,11,601,16.5,0.574999988079071,15.3999996185303,253,6.59999990463257,0.14300000667572,"forward_2010"
28,7,2.90000009536743,9,2,"unc",1994,9,"1",54,18.7999992370605,105,0.300000011920929,0.308999985456467,55,17,0.308999985456467,12,6,0.5,51,0,"7-0","NBA",332,"Montross Eric",1994,18,6.30000019073486,"DET",66,-0.699999988079071,0,0,NA,0.200000002980232,81,"center","Center",40,2000000,1999,"http://www.basketball-reference.com/players/m/montrer01.html",6,0.899999976158142,"DET",22,26.7000007629395,72,12.6000003814697,0.331999987363815,10.8999996185303,270,-0.400000005960464,-0.0579999983310699,"center_1999"
29,15,4.09999990463257,23,2.90000009536743,"unc",1994,9,"1",101,19.3999996185303,101,0.699999988079071,0.412999987602234,121,50,0.412999987602234,26,7,0.268999993801117,42,20,"7-0","NBA",568,"Montross Eric",1994,43,8,"DET",78,-0.800000011920929,0,0,NA,5,100,"center","Center",107,2240000,2000,"http://www.basketball-reference.com/players/m/montrer01.html",8,0.699999988079071,"DET",37,21.7999992370605,144,13.6000003814697,0.404000014066696,12.8999996185303,270,-0.100000001490116,-0.00600000005215406,"center_2000"
29,4,7.19999980926514,3,2.59999990463257,"unc",1994,9,"1",20,28.5,98,0.100000001490116,0.352999985218048,17,6,0.352999985218048,5,1,0.200000002980232,12,1,"7-0","NBA",81,"Montross Eric",1994,9,12.1999998092651,"TOR",82,-0.100000001490116,0,0,NA,8.10000038146973,15,"center","Center",13,2240000,2000,"http://www.basketball-reference.com/players/m/montrer01.html",3,2,"TOR",4,17.2000007629395,29,20.2000007629395,0.33899998664856,12.8000001907349,270,0,0.0280000008642673,"center_2000"
30,16,3.70000004768372,23,2.59999990463257,"unc",1994,9,"1",104,18.7999992370605,103,0.800000011920929,0.40200001001358,132,53,0.40200001001358,31,10,0.323000013828278,49,24,"7-0","NBA",655,"Montross Eric",1994,36,6.09999990463257,"TOR",83,-0.600000023841858,1,0,0,5.80000019073486,92,"center","Center",116,2480000,2001,"http://www.basketball-reference.com/players/m/montrer01.html",12,1,"TOR",25,14.6999998092651,140,12.3000001907349,0.398000001907349,11.8999996185303,270,0.200000002980232,0.0149999996647239,"center_2001"
27,90,6.19999980926514,108,4,"meridiancc",NA,NA,"-",392,21.6000003814697,102,3.59999990463257,0.519999980926514,575,279,0.485000014305115,85,63,0.74099999666214,78,75,"6-8","NBA",2166,"Moon Jamario",2007,92,5,"TOR",110,2.09999990463257,122,40,0.328000009059906,15,152,"forward","Forward",661,427163,2007,"http://www.basketball-reference.com/players/m/moonja01.html",80,2,"TOR",51,7.69999980926514,484,13.1999998092651,0.540000021457672,14.3999996185303,205,5.69999980926514,0.126000002026558,"forward_2007"
28,70,7.69999980926514,44,2.5,"meridiancc",NA,NA,"-",201,16.8999996185303,107,1.70000004768372,0.532999992370605,317,150,0.47299998998642,65,55,0.846000015735626,54,39,"6-8","NBA",1379,"Moon Jamario",2007,48,4.09999990463257,"TOR",116,1.70000004768372,110,38,0.344999998807907,14.1999998092651,85,"forward","Forward",393,711517,2008,"http://www.basketball-reference.com/players/m/moonja01.html",65,2.5,"TOR",31,8.19999980926514,249,10.6000003814697,0.569000005722046,12.6000003814697,205,3.40000009536743,0.119000002741814,"forward_2008"
28,25,5.5,16,1.89999997615814,"meridiancc",NA,NA,"-",106,18.6000003814697,107,0.800000011920929,0.545000016689301,157,72,0.458999991416931,15,13,0.866999983787537,26,21,"6-8","NBA",689,"Moon Jamario",2007,10,1.70000004768372,"MIA",114,0.600000023841858,73,27,0.370000004768372,11.6000003814697,48,"forward","Forward",184,711517,2008,"http://www.basketball-reference.com/players/m/moonja01.html",21,1.60000002384186,"MIA",12,6.80000019073486,116,10.1000003814697,0.561999976634979,12,205,1.5,0.103000000119209,"forward_2008"
29,49,6.90000009536743,30,2.20000004768372,"meridiancc",NA,NA,"-",165,17.7999992370605,103,1.70000004768372,0.526000022888184,247,114,0.462000012397766,45,36,0.800000011920929,61,2,"6-8","NBA",1052,"Moon Jamario",2007,26,3.09999990463257,"CLE",114,1.20000004768372,100,32,0.319999992847443,12.6000003814697,69,"forward","Forward",296,2750000,2009,"http://www.basketball-reference.com/players/m/moonja01.html",34,1.70000004768372,"CLE",23,7.90000009536743,191,10.8000001907349,0.555000007152557,12.8000001907349,205,2.90000009536743,0.130999997258186,"forward_2009"
30,45,9.30000019073486,27,2.70000004768372,"meridiancc",NA,NA,"-",104,16.1000003814697,110,0.5,0.474000006914139,189,76,0.40200001001358,11,10,0.908999979496002,40,13,"6-8","NBA",764,"Moon Jamario",2007,14,2,"CLE",102,0.200000002980232,95,27,0.284000009298325,10.6999998092651,39,"forward","Forward",189,3000000,2010,"http://www.basketball-reference.com/players/m/moonja01.html",25,1.70000004768372,"CLE",17,8.10000038146973,118,8.89999961853027,0.488000005483627,12.5,205,0.699999988079071,0.0430000014603138,"forward_2010"
30,7,3.79999995231628,6,1.70000004768372,"meridiancc",NA,NA,"-",38,15.8999996185303,111,0.200000002980232,0.517000019550323,59,25,0.42399999499321,6,5,0.833000004291534,19,7,"6-8","NBA",278,"Moon Jamario",2007,9,3.79999995231628,"LAC",112,0.200000002980232,28,11,0.39300000667572,8.39999961853027,26,"forward","Forward",66,3000000,2010,"http://www.basketball-reference.com/players/m/moonja01.html",3,0.600000023841858,"LAC",5,7.5,47,9.89999961853027,0.535000026226044,10.6999998092651,205,0.400000005960464,0.068000003695488,"forward_2010"
24,17,5.90000009536743,31,4.59999990463257,"nebraska",NA,NA,"-",68,16.1000003814697,104,0.5,0.620999991893768,140,87,0.620999991893768,68,54,0.794000029563904,29,0,"6-11","NBA",488,"Moore Mikki",1999,44,10.5,"DET",128,1.70000004768372,0,0,NA,19.6000003814697,104,"center","Center",228,460000,1999,"http://www.basketball-reference.com/players/m/mooremi01.html",9,0.899999976158142,"DET",23,11.8999996185303,112,13.3000001907349,0.671000003814697,17.3999996185303,225,2.20000004768372,0.217999994754791,"center_1999"
25,33,4.59999990463257,61,3.70000004768372,"nebraska",NA,NA,"-",195,18.3999996185303,100,1.60000002384186,0.493000000715256,268,132,0.493000000715256,130,95,0.731000006198883,81,2,"6-11","NBA",1154,"Moore Mikki",1999,121,11,"DET",105,1.10000002384186,1,0,0,12.8999996185303,202,"center","Center",359,2850000,2000,"http://www.basketball-reference.com/players/m/mooremi01.html",24,1.10000002384186,"DET",74,18.5,316,14.6999998092651,0.551999986171722,15,225,2.79999995231628,0.11599999666214,"center_2000"
26,11,8.60000038146973,9,2.90000009536743,"nebraska",NA,NA,"-",31,16.7000007629395,101,0.300000011920929,0.483999997377396,61,29,0.474999994039536,26,20,0.768999993801117,30,0,"6-11","NBA",217,"Moore Mikki",1999,22,12,"DET",107,0.300000011920929,2,1,0.5,14.8999996185303,35,"center","Center",79,2531250,2001,"http://www.basketball-reference.com/players/m/mooremi01.html",7,1.70000004768372,"DET",14,16.2000007629395,53,14.3999996185303,0.545000016689301,18.7999992370605,225,0.600000023841858,0.133000001311302,"center_2001"
27,0,0,2,13.1000003814697,"nebraska",NA,NA,"-",0,0,101,0,0,1,0,0,0,0,NA,3,0,"6-11","NBA",12,"Moore Mikki",1999,1,9.19999980926514,"BOS",60,0,0,0,NA,-3.09999990463257,6,"center","Center",0,2412500,2002,"http://www.basketball-reference.com/players/m/mooremi01.html",0,0,"BOS",0,0,1,4.69999980926514,0,3.90000009536743,225,0,0.0179999992251396,"center_2002"
27,3,17.3999996185303,2,4.5,"nebraska",NA,NA,"-",2,7.09999990463257,110,0,0.416999995708466,12,5,0.416999995708466,10,8,0.800000011920929,5,0,"6-11","NBA",31,"Moore Mikki",1999,5,19.1000003814697,"ATL",119,0.100000001490116,0,0,NA,26.1000003814697,1,"center","Center",18,2412500,2002,"http://www.basketball-reference.com/players/m/mooremi01.html",0,0,"ATL",2,10.8999996185303,7,12.8999996185303,0.549000024795532,27.2000007629395,225,0.100000001490116,0.210999995470047,"center_2002"
28,0,0,0,0,"nebraska",NA,NA,"-",1,11.8000001907349,104,0,0.200000002980232,5,1,0.200000002980232,0,0,NA,4,0,"6-11","NBA",10,"Moore Mikki",1999,1,11.8000001907349,"NJN",57,-0.100000001490116,0,0,NA,-3.5,1,"center","Center",2,513000,2003,"http://www.basketball-reference.com/players/m/mooremi01.html",0,0,"NJN",0,0,2,11.8000001907349,0.200000002980232,23.5,225,0,-0.202000007033348,"center_2003"
28,19,8.89999961853027,13,2.90000009536743,"nebraska",NA,NA,"-",54,17.7000007629395,103,0.400000005960464,0.521000027656555,94,49,0.521000027656555,35,30,0.85699999332428,28,0,"6-11","NBA",385,"Moore Mikki",1999,28,8.89999961853027,"UTA",112,0.699999988079071,0,0,NA,13.6999998092651,64,"center","Center",128,513000,2003,"http://www.basketball-reference.com/players/m/mooremi01.html",7,1,"UTA",22,16.7000007629395,82,13.1999998092651,0.584999978542328,15.8999996185303,225,1,0.130999997258186,"center_2003"
29,47,6.59999990463257,32,2.09999990463257,"nebraska",NA,NA,"-",149,14.6999998092651,108,1,0.503000020980835,287,144,0.501999974250793,136,107,0.787000000476837,74,4,"6-11","NBA",1178,"Moore Mikki",1999,97,10.1999998092651,"LAC",111,1.60000002384186,5,1,0.200000002980232,12.6999998092651,173,"center","Center",396,870046,2004,"http://www.basketball-reference.com/players/m/mooremi01.html",19,0.899999976158142,"LAC",63,15.3999996185303,246,12.5,0.570999979972839,16.1000003814697,225,2.59999990463257,0.105999998748302,"center_2004"
30,27,6.80000019073486,15,2,"nebraska",NA,NA,"-",86,18.1000003814697,115,0,0.435000002384186,124,54,0.435000002384186,62,46,0.741999983787537,47,1,"6-11","NBA",583,"Moore Mikki",1999,44,9,"SEA",99,0.100000001490116,2,0,0,8.60000038146973,92,"center","Center",154,1020000,2005,"http://www.basketball-reference.com/players/m/mooremi01.html",7,0.600000023841858,"OKC",40,20.8999996185303,130,13.5,0.50900000333786,14.6999998092651,225,0.100000001490116,0.00600000005215406,"center_2005"
31,74,6.09999990463257,60,2.29999995231628,"nebraska",NA,NA,"-",258,14.5,106,2.29999995231628,0.609000027179718,506,308,0.609000027179718,235,160,0.680999994277954,79,55,"6-11","NBA",2082,"Moore Mikki",1999,145,8.30000019073486,"NJN",115,3.5,1,0,0,14.8000001907349,261,"center","Center",776,1071225,2006,"http://www.basketball-reference.com/players/m/mooremi01.html",46,1.20000004768372,"NJN",113,15.6000003814697,403,11.3999996185303,0.637000024318695,16.2000007629395,225,5.69999980926514,0.130999997258186,"center_2006"
32,84,5.40000009536743,46,1.5,"nebraska",NA,NA,"-",334,16.2000007629395,111,1.39999997615814,0.577000021934509,489,282,0.577000021934509,182,134,0.736000001430511,82,79,"6-11","NBA",2385,"Moore Mikki",1999,160,8.10000038146973,"SAC",116,3.20000004768372,2,0,0,11.5,310,"center","Center",698,5356000,2007,"http://www.basketball-reference.com/players/m/mooremi01.html",35,0.699999988079071,"SAC",110,16.2000007629395,494,12.1999998092651,0.612999975681305,12.6999998092651,225,4.59999990463257,0.0920000001788139,"center_2007"
33,28,5.59999990463257,14,1.39999997615814,"nebraska",NA,NA,"-",107,16.8999996185303,115,0.200000002980232,0.521000027656555,121,63,0.521000027656555,42,34,0.810000002384186,46,20,"6-11","NBA",746,"Moore Mikki",1999,45,7,"SAC",113,0.600000023841858,0,0,NA,8.60000038146973,112,"center","Center",160,5632200,2008,"http://www.basketball-reference.com/players/m/mooremi01.html",13,0.899999976158142,"SAC",27,16.2000007629395,152,11.8999996185303,0.574000000953674,10,225,0.800000011920929,0.0520000010728836,"center_2008"
33,25,8.30000019073486,5,0.899999976158142,"nebraska",NA,NA,"-",75,19.1000003814697,104,0.699999988079071,0.600000023841858,85,51,0.600000023841858,19,14,0.736999988555908,24,0,"6-11","NBA",456,"Moore Mikki",1999,31,8.69999980926514,"BOS",117,0.600000023841858,0,0,NA,9.30000019073486,96,"center","Center",116,5632200,2008,"http://www.basketball-reference.com/players/m/mooremi01.html",4,0.5,"BOS",21,18.3999996185303,106,14.1000003814697,0.620999991893768,11.6999998092651,225,1.29999995231628,0.135000005364418,"center_2008"
34,36,12.5,13,2.29999995231628,"nebraska",NA,NA,"-",43,12,114,0.100000001490116,0.600000023841858,90,54,0.600000023841858,11,7,0.635999977588654,23,20,"6-11","NBA",406,"Moore Mikki",1999,26,7,"GSW",115,0.5,0,0,NA,11.1999998092651,60,"center","Center",115,2000000,2009,"http://www.basketball-reference.com/players/m/mooremi01.html",5,0.600000023841858,"GSW",21,18.1000003814697,69,9.5,0.606000006198883,12.1999998092651,225,0.600000023841858,0.0710000023245811,"center_2009"
22,163,11.8999996185303,6,0.200000002980232,"gonzaga",2006,3,"1",176,9.19999980926514,112,0.800000011920929,0.421999990940094,944,355,0.375999987125397,169,120,0.709999978542328,78,23,"6-8","NBA",2326,"Morrison Adam",2006,54,2.70000004768372,"CHA",91,-2.20000004768372,258,87,0.337000012397766,7.90000009536743,179,"forward","Forward",917,3616680,2006,"http://www.basketball-reference.com/players/m/morriad01.html",28,0.600000023841858,"CHA",130,11.3000001907349,230,5.90000009536743,0.449999988079071,22.3999996185303,205,-1.5,-0.0299999993294477,"forward_2006"
24,38,9.39999961853027,4,0.5,"gonzaga",2006,3,"1",56,10.3000001907349,110,0.5,0.433999985456467,211,76,0.360000014305115,21,16,0.762000024318695,44,5,"6-8","NBA",667,"Morrison Adam",2006,16,3,"CHA",92,-0.5,92,31,0.337000012397766,5.80000019073486,73,"forward","Forward",199,4159200,2008,"http://www.basketball-reference.com/players/m/morriad01.html",9,0.699999988079071,"CHA",29,11.6000003814697,72,6.69999980926514,0.451999992132187,17.6000003814697,205,0.100000001490116,0.00400000018998981,"forward_2008"
24,3,9.19999980926514,0,0,"gonzaga",2006,3,"1",6,15.1999998092651,110,0,0.375,12,4,0.333000004291534,2,1,0.5,8,0,"6-8","NBA",44,"Morrison Adam",2006,2,5.19999980926514,"LAL",81,-0.100000001490116,4,1,0.25,2.90000009536743,4,"forward","Forward",10,4159200,2008,"http://www.basketball-reference.com/players/m/morriad01.html",0,0,"LAL",3,18.8999996185303,8,10.3000001907349,0.388000011444092,15.8999996185303,205,0,-0.0450000017881393,"forward_2008"
25,18,11.3000001907349,2,0.600000023841858,"gonzaga",2006,3,"1",22,10.1000003814697,108,0.200000002980232,0.40599998831749,85,32,0.375999987125397,8,5,0.625,31,0,"6-8","NBA",241,"Morrison Adam",2006,10,4.69999980926514,"LAL",92,-0.200000002980232,21,5,0.238000005483627,7.40000009536743,17,"forward","Forward",74,5257229,2009,"http://www.basketball-reference.com/players/m/morriad01.html",3,0.600000023841858,"LAL",10,10.1999998092651,32,7.40000009536743,0.418000012636185,18.2999992370605,205,0,0.00899999961256981,"forward_2009"
21,1,3.20000004768372,1,1.79999995231628,"kentucky",NA,NA,"-",8,21.3999996185303,104,0.100000001490116,0.166999995708466,6,1,0.166999995708466,6,2,0.333000004291534,5,0,"6-10","NBA",44,"Morris Randolph",2007,1,2.70000004768372,"NYK",52,-0.100000001490116,0,0,NA,1.5,4,"center","Center",4,NA,2006,"http://www.basketball-reference.com/players/m/morrira01.html",2,2.40000009536743,"NYK",2,18.7999992370605,9,12.1999998092651,0.231000006198883,11,266,-0.100000001490116,-0.0829999968409538,"center_2006"
22,2,1.79999995231628,2,0.899999976158142,"kentucky",NA,NA,"-",25,16.2000007629395,112,0.100000001490116,0.361999988555908,58,21,0.361999988555908,29,14,0.483000010251999,18,2,"6-10","NBA",181,"Morris Randolph",2007,12,7.30000019073486,"NYK",83,-0.300000011920929,0,0,NA,4.30000019073486,37,"center","Center",56,810000,2007,"http://www.basketball-reference.com/players/m/morrira01.html",4,1.20000004768372,"NYK",9,11.3000001907349,37,11.6000003814697,0.395999997854233,19.7999992370605,266,-0.200000002980232,-0.0610000006854534,"center_2007"
23,2,3.29999995231628,1,0.899999976158142,"kentucky",NA,NA,"-",16,21,106,0.100000001490116,0.412000000476837,17,7,0.412000000476837,4,4,1,23,0,"6-10","NBA",89,"Morris Randolph",2007,4,5.30000019073486,"ATL",81,-0.100000001490116,0,0,NA,1.79999995231628,25,"center","Center",18,797581,2008,"http://www.basketball-reference.com/players/m/morrira01.html",2,1.20000004768372,"ATL",7,27.2000007629395,20,13.1999998092651,0.479999989271164,13.6000003814697,266,0,-0.0130000002682209,"center_2008"
24,2,2.59999990463257,3,1.79999995231628,"kentucky",NA,NA,"-",28,26.6000003814697,101,0.200000002980232,0.560999989509583,41,23,0.560999989509583,27,16,0.592999994754791,28,0,"6-10","NBA",124,"Morris Randolph",2007,10,9.30000019073486,"ATL",102,0.100000001490116,0,0,NA,14.6000003814697,34,"center","Center",62,855189,2009,"http://www.basketball-reference.com/players/m/morrira01.html",5,2.09999990463257,"ATL",12,18.5,38,17.8999996185303,0.586000025272369,24.1000003814697,266,0.300000011920929,0.108000002801418,"center_2009"
23,64,9.5,27,1.70000004768372,"maryland",2001,33,"2",134,14,110,0.400000005960464,0.409999996423721,289,111,0.38400000333786,28,18,0.64300000667572,68,12,"6-9","NBA",1110,"Morris Terence",2001,77,7.80000019073486,"HOU",94,-0.200000002980232,78,15,0.19200000166893,9.5,72,"forward","Forward",255,420000,2001,"http://www.basketball-reference.com/players/m/morrite01.html",21,1,"HOU",45,13,211,10.8999996185303,0.423000007867813,14.5,221,0.200000002980232,0.00899999961256981,"forward_2001"
24,25,6.80000019073486,17,1.89999997615814,"maryland",2001,33,"2",88,15.6999998092651,104,0.600000023841858,0.486000001430511,176,82,0.465999990701675,14,11,0.78600001335144,49,0,"6-9","NBA",632,"Morris Terence",2001,40,7.5,"HOU",101,0.300000011920929,32,7,0.218999996781349,11.8999996185303,35,"forward","Forward",182,512435,2002,"http://www.basketball-reference.com/players/m/morrite01.html",8,0.699999988079071,"HOU",29,13.6999998092651,128,11.6999998092651,0.5,15.3999996185303,221,0.899999976158142,0.0700000002980232,"forward_2002"
27,4,3.20000004768372,5,2.09999990463257,"maryland",2001,33,"2",32,20,105,0.200000002980232,0.326999992132187,49,16,0.326999992132187,3,3,1,22,0,"6-9","NBA",192,"Morris Terence",2001,6,4,"ORL",75,-0.400000005960464,2,0,0,5.09999990463257,19,"forward","Forward",35,835810,2005,"http://www.basketball-reference.com/players/m/morrite01.html",6,1.70000004768372,"ORL",7,12.1999998092651,38,12.1999998092651,0.34799998998642,14.1000003814697,221,-0.100000001490116,-0.0309999994933605,"forward_2005"
23,80,8.19999980926514,12,0.5,"gatech",NA,NA,"-",121,8.69999980926514,117,0,0.558000028133392,534,255,0.477999985218048,92,80,0.870000004768372,67,17,"6-5","NBA",1515,"Morrow Anthony",2008,78,5.59999990463257,"GSW",119,3,184,86,0.467000007629395,14.6999998092651,130,"guard","Guard",676,442114,2008,"http://www.basketball-reference.com/players/m/morroan01.html",36,1.20000004768372,"GSW",52,8.30000019073486,199,7.09999990463257,0.587999999523163,17.7000007629395,210,3,0.096000000834465,"guard_2008"
24,104,7.59999990463257,16,0.600000023841858,"gatech",NA,NA,"-",198,11.1000003814697,114,0.600000023841858,0.568000018596649,703,329,0.467999994754791,114,101,0.885999977588654,69,37,"6-5","NBA",2018,"Morrow Anthony",2008,61,3.29999995231628,"GSW",113,3,307,140,0.456000000238419,14,158,"guard","Guard",899,736420,2009,"http://www.basketball-reference.com/players/m/morroan01.html",65,1.5,"GSW",84,10,259,7.09999990463257,0.597000002861023,17.7999992370605,210,3.5,0.0839999988675117,"guard_2009"
25,68,6.30000019073486,7,0.300000011920929,"gatech",NA,NA,"-",135,8.80000019073486,114,0.400000005960464,0.538999974727631,620,279,0.449999988079071,107,96,0.897000014781952,58,47,"6-5","NBA",1856,"Morrow Anthony",2008,37,2.29999995231628,"NJN",113,2.59999990463257,260,110,0.423000007867813,12.1000003814697,135,"guard","Guard",764,4000000,2010,"http://www.basketball-reference.com/players/m/morroan01.html",19,0.5,"NJN",54,7.5,172,5.5,0.573000013828278,18,210,3,0.0780000016093254,"guard_2010"
24,25,4.19999980926514,9,0.600000023841858,"utah",2000,40,"2",125,14.1999998092651,107,0.5,0.444000005722046,277,123,0.444000005722046,90,73,0.810999989509583,73,3,"6-11","NBA",989,"Mottola Hanno",2000,49,5.5,"ATL",93,-0.100000001490116,3,0,0,7.5,163,"center","Center",319,316969,2000,"http://www.basketball-reference.com/players/m/mottoha01.html",11,0.600000023841858,"ATL",67,17.5,174,9.80000019073486,0.504000008106232,17.2999992370605,247,0.400000005960464,0.0179999992251396,"center_2000"
25,50,6,19,1,"utah",2000,40,"2",187,15.6000003814697,108,0.800000011920929,0.441000014543533,384,169,0.439999997615814,76,57,0.75,82,14,"6-11","NBA",1371,"Mottola Hanno",2000,81,6.69999980926514,"ATL",94,-0.300000011920929,13,1,0.0769999995827675,8.39999961853027,174,"center","Center",396,465850,2001,"http://www.basketball-reference.com/players/m/mottoha01.html",20,0.800000011920929,"ATL",70,14.3999996185303,268,11.1999998092651,0.474000006914139,16.1000003814697,247,0.5,0.0189999993890524,"center_2001"
29,123,8.69999980926514,294,7.80000019073486,"georgetown",1992,2,"1",538,21.6000003814697,96,5.59999990463257,0.550999999046326,1184,652,0.550999999046326,582,414,0.711000025272369,79,78,"6-10","NBA",2748,"Mourning Alonzo",1992,215,9.5,"MIA",112,7.30000019073486,4,0,0,25.7999992370605,308,"center","Center",1718,15004800,1999,"http://www.basketball-reference.com/players/m/mournal01.html",40,0.800000011920929,"MIA",217,13.1000003814697,753,15.8999996185303,0.596000015735626,28.1000003814697,240,12.8999996185303,0.225999996066093,"center_1999"
30,12,8.89999961853027,31,7.80000019073486,"georgetown",1992,2,"1",66,25.6000003814697,93,0.699999988079071,0.51800000667572,141,73,0.51800000667572,55,31,0.564000010490417,13,3,"6-10","NBA",306,"Mourning Alonzo",1992,35,13.6000003814697,"MIA",99,0.200000002980232,1,0,0,24.6000003814697,24,"center","Center",177,16880000,2000,"http://www.basketball-reference.com/players/m/mournal01.html",4,0.699999988079071,"MIA",28,14.5,101,19.6000003814697,0.53600001335144,30.6000003814697,240,0.899999976158142,0.148000001907349,"center_2000"
31,87,6.80000019073486,186,5.80000019073486,"georgetown",1992,2,"1",450,21.2999992370605,97,4.80000019073486,0.517000019550323,866,447,0.515999972820282,431,283,0.657000005245209,75,74,"6-10","NBA",2455,"Mourning Alonzo",1992,182,8.69999980926514,"MIA",104,2.59999990463257,3,1,0.333000004291534,18.8999996185303,258,"center","Center",1178,18754800,2001,"http://www.basketball-reference.com/players/m/mournal01.html",27,0.600000023841858,"MIA",182,14.6999998092651,632,15,0.558000028133392,24.1000003814697,240,7.40000009536743,0.144999995827675,"center_2001"
33,8,6.59999990463257,6,2.20000004768372,"georgetown",1992,2,"1",19,10.3999996185303,102,0.300000011920929,0.465000003576279,71,33,0.465000003576279,34,30,0.882000029087067,12,0,"6-10","NBA",215,"Mourning Alonzo",1992,8,4.40000009536743,"NJN",109,0.400000005960464,0,0,NA,13.3000001907349,32,"center","Center",96,4917000,2003,"http://www.basketball-reference.com/players/m/mournal01.html",2,0.5,"NJN",10,10.3999996185303,27,7.40000009536743,0.558000028133392,20.8999996185303,240,0.600000023841858,0.140000000596046,"center_2003"
34,14,5.59999990463257,41,7.40000009536743,"georgetown",1992,2,"1",96,25.6000003814697,98,0.899999976158142,0.453000009059906,150,68,0.453000009059906,86,51,0.592999994754791,18,14,"6-10","NBA",457,"Mourning Alonzo",1992,31,8,"NJN",88,-0.600000023841858,0,0,NA,13.5,50,"center","Center",187,5408700,2004,"http://www.basketball-reference.com/players/m/mournal01.html",5,0.600000023841858,"NJN",45,19.2999992370605,127,16.7000007629395,0.497999995946884,23.8999996185303,240,0.300000011920929,0.0299999993294477,"center_2004"
34,4,2.5,33,9.89999961853027,"georgetown",1992,2,"1",49,22.3999996185303,96,0.5,0.515999972820282,62,32,0.515999972820282,55,31,0.564000010490417,19,3,"6-10","NBA",245,"Mourning Alonzo",1992,22,10.8999996185303,"MIA",110,0.300000011920929,0,0,NA,18.8999996185303,32,"center","Center",95,5408700,2004,"http://www.basketball-reference.com/players/m/mournal01.html",3,0.600000023841858,"MIA",12,12.1999998092651,71,16.8999996185303,0.550999999046326,18.7000007629395,240,0.899999976158142,0.172999992966652,"center_2004"
35,11,1.39999997615814,173,10.1999998092651,"georgetown",1992,2,"1",234,20.2999992370605,98,2.59999990463257,0.597000002861023,315,188,0.597000002861023,224,133,0.593999981880188,65,20,"6-10","NBA",1302,"Mourning Alonzo",1992,125,11.8000001907349,"MIA",113,2.09999990463257,1,0,0,19.3999996185303,177,"center","Center",509,4000000,2005,"http://www.basketball-reference.com/players/m/mournal01.html",13,0.5,"MIA",79,16,359,16.2000007629395,0.615000009536743,17.5,240,4.80000019073486,0.175999999046326,"center_2005"
36,18,2,178,9,"georgetown",1992,2,"1",224,16.3999996185303,102,2.5,0.560000002384186,425,238,0.560000002384186,308,185,0.601000010967255,77,43,"6-10","NBA",1572,"Mourning Alonzo",1992,126,9.69999980926514,"MIA",103,1,0,0,NA,16.7000007629395,219,"center","Center",661,4225433,2006,"http://www.basketball-reference.com/players/m/mournal01.html",13,0.400000005960464,"MIA",129,18.7000007629395,350,13.1000003814697,0.589999973773956,20.7999992370605,240,3.5,0.10700000077486,"center_2006"
37,7,3.09999990463257,42,8.60000038146973,"georgetown",1992,2,"1",59,18.5,106,0.5,0.546999990940094,95,52,0.546999990940094,76,45,0.592000007629395,25,0,"6-10","NBA",389,"Mourning Alonzo",1992,34,10.3000001907349,"MIA",106,0.300000011920929,0,0,NA,16.2000007629395,56,"center","Center",149,2762500,2007,"http://www.basketball-reference.com/players/m/mournal01.html",4,0.5,"MIA",25,16.2999992370605,93,14.3000001907349,0.579999983310699,18.7000007629395,240,0.800000011920929,0.0979999974370003,"center_2007"
